full_text,normalized,label_num,pseudo_label
@tanyarlfes Mending ga usah nikah aja kalau emang ga niat menikah. Nikah itu gampang tapi cerainya susah. Udahlah nikah keluar duit buat resepsi baju pesta dan prentilannya. Ntar cerai juga kudu sewa pengacara. Mending duitnya ditabung aja buat healing atau modal #KaburAjaDulu,mending tidak usah nikah saja kalau memang tidak niat menikah nikah itu gampang tapi cerainya susah sudahlah nikah keluar duit buat resepsi baju pesta dan prentilannya entar cerai juga kudu sewa pengacara mending duitnya ditabung saja buat healing atau modal kaburajadulu,2,negatif
Aamiinin aja ya Buu.. Gatau aja kalo pagi2 anak tantrum dimasakin bekel malah ketinggalan huuhf __ #KaburAjaDulu #Semanis #PeringatanDarurat #Ciawi #Gas #FaktaAnak https://t.co/7tjAbZTLnG,amin saja ya buu gatau saja kalau pagi anak tantrum dimasakin bekel malah ketinggalan huuhf kaburajadulu semanis peringatandarurat ciawi gas faktaanak,2,negatif
@agithamelita Mau #kaburajadulu,mau kaburajadulu,2,negatif
Andai punya pikiran kaya gini dari 15th lalu skrg gw saingan ama gen I m doing well how about you? #kaburajadulu,andai punya pikiran kayak begini dari tahu lalu sekarang gue saingan sama gen i sama doing well how about you kaburajadulu,2,negatif
olaa guys mau nanya dong (buat para designers kali ya) kalau mau latihan dan prep buat #KaburAjaDulu kira2 ke siapa yaah? mungkin ada rekomendasi. thank you!,olaa guys mau bertanya dong buat para designers kali ya kalau mau latihan dan prep buat kaburajadulu kira ke siapa ya mungkin ada rekomendasi thank you,0,positif
@keniaintan #KaburAjaDulu yuk Ken,kaburajadulu yuk ken,1,neutral
Kalian daftar scholarship biasanya pakai agen apa daftar sendiri? #KaburAjaDulu,kalian daftar scholarship biasanya pakai agen apa daftar sendiri kaburajadulu,1,neutral
@fpoemsh #KaburAjaDulu jadi opsi bang wkwk,kaburajadulu jadi opsi abang wkwk,1,neutral
@uandmeisus semoga kita dimampukan buat #KaburAjaDulu ,semoga kita dimampukan buat kaburajadulu,1,neutral
@ezash Info #KaburAjaDulu mas,info kaburajadulu mas,2,negatif
Omataseee~~!! ^^ Buat temen-temen yg lagi mengejar N5 &amp; N4 atau yang baru belajar bahasa Jepang atau yg sekedar ingin bisa kaiwa atau bahkan ingin #KaburAjaDulu ? Wkwkwk aku ada sedikit rekomendasi harus belajar bhs Jepang dari mana dan bagaimana~ Semoga bermanfaat yaa! https://t.co/jCzkNS68ER,omatase buat tementemen yang lagi mengejar n amp n atau yang baru belajar bahasa jepang atau yang sekedar ingin bisa kaiwa atau bahkan ingin kaburajadulu wkwkwk aku ada sedikit rekomendasi harus belajar bahasa jepang dari mana dan bagaimana semoga bermanfaat ya,0,positif
Kapan-kapan kalo gw udah lolos gw update ke sini yah. Jadi nazar gw sekalian bantu ngurangin angka pengangguran pekerja di Indo walau artinya harus #KaburAjaDulu. Syukur-syukur bisa remote buat yang lagi pengen tetep di indo sama family misalnya.,kapankapan kalau gue sudah lolos gue update ke sini ya jadi nazar gue sekalian bantu ngurangin angka pengangguran pekerja di indonesia walau artinya harus kaburajadulu syukursyukur bisa remote buat yang lagi pengin tetap di indonesia sama family misalnya,2,negatif
@isnann_t @nverad Kalau ada info #kaburajadulu buat anak ilmu ekonomi kabarin ya Nen,kalau ada info kaburajadulu buat anak ilmu ekonomi kabarin ya nen,2,negatif
biar bisa #KaburAjaDulu LAHH!!1!!1,biar bisa kaburajadulu lah,2,negatif
@MerrMagda intinya #KaburAjaDulu itu menarik ,intinya kaburajadulu itu menarik,2,negatif
Selama 2025 ini di Do'a gw selalu keselip Semoga berhasil pergi dari negara dzolim ini dan bisa menemukan tempat baru yang lebih baik Literally #KaburAjaDulu ngelayang 5 cm di depan jidat.,selama ini di doa gue selalu keselip semoga berhasil pergi dari negara dzolim ini dan bisa menemukan tempat baru yang lebih baik literally kaburajadulu ngelayang cuma di depan jidat,0,positif
semoga gerakan #KaburAjaDulu semakin banyak pengikutnya buat yang punya kapabilitas lebih cepat lebih baik ajak kanan kiri buat ikut gerakan ini,semoga gerakan kaburajadulu semakin banyak pengikutnya buat yang punya kapabilitas lebih cepat lebih baik ajak kanan kiri buat ikut gerakan ini,2,negatif
Pengen tidur sampe bisa ikutan #KaburAjaDulu,pengin tidur sampai bisa ikutan kaburajadulu,1,neutral
@xvvnadd #KaburAjaDulu nong yuk,kaburajadulu nong yuk,0,positif
aku tuh jarang update keseharian aku di sosmed sampai aku dikira udah ngga di indonesia lagi. makasih lo aku aminin aja cita2ku adalah #KaburAjaDulu,aku tuh jarang update keseharian aku di sosmed sampai aku dikira sudah tidak di indonesia lagi makasih lo aku aminin saja citaku adalah kaburajadulu,2,negatif
@abdurrahmanalf_ berarti solusinya emg #kaburajadulu yah since pemikiran sama kelakuan rakyatnya 1112 sama pemerintah,berarti solusinya memang kaburajadulu ya since pemikiran sama kelakuan rakyatnya sama pemerintah,2,negatif
@Qiqicampjamaica @Es5e9ar @newzoel @barengwarga #KaburAjaDulu atau ikut revolusi *kalau ada..,kaburajadulu atau ikut revolusi kalau ada,2,negatif
couldn t agree more. tambahan 1 alesan kenapa pengin cepet lulus: #KaburAjaDulu,couldn t agree more tambahan alesan kenapa pengin cepat lulus kaburajadulu,1,neutral
@primawansatrio Kalo loker #KaburAjaDulu buat civil engineer tuh banyak ga sih kak,kalau loker kaburajadulu buat civil engineer tuh banyak tidak sih kak,2,negatif
Gimana mau #KaburAjaDulu. Meriang dikit kangen Ibu ,bagaimana mau kaburajadulu meriang dikit kangen ibu,2,negatif
@mejustme41 Rill #KaburAjaDulu,rill kaburajadulu,1,neutral
Ok kita usahakan plan #KaburAjaDulu,ok kita usahakan plan kaburajadulu,2,negatif
@xaviyelle Teman2ku sudah banyak yg kabur jadi kalo punya kesempatan buat #KaburAjaDulu gausah mikir panjang.,temanku sudah banyak yang kabur jadi kalau punya kesempatan buat kaburajadulu gausah mikir panjang,2,negatif
@tanyarlfes Nanti dulu dear sender.. seumur umur anda pernah nyoblos kojowi ga? Walaupun cuma sekali atau sosmedmu pernah ada jejak support kojowi ga? Walau udah 10+ tahun yg lalu kalo iya maka kamu DILARANG #KaburAjaDulu karena kamu juga bertanggung jawab atas segala kekacauan negri ini.,nanti dulu dear sender seumur umur anda pernah nyoblos kojowi tidak walaupun cuma sekali atau sosmedmu pernah ada jejak support kojowi tidak walau sudah tahun yang lalu kalau iya maka kamu dilarang kaburajadulu karena kamu juga bertanggung jawab atas segala kekacauan negeri ini,2,negatif
sepertinya #KaburAjaDulu bukan pilihan yang buruk,sepertinya kaburajadulu bukan pilihan yang buruk,2,negatif
Lagi ramai #KaburAjaDulu di media sosial X atau Twitter. Lewat tagar itu sejumlah warganet mengaku lelah dengan kondisi di Indonesia hingga ingin pindah ke negara lain. https://t.co/y8pCx0ZLMK,lagi ramai kaburajadulu di media sosial kali atau twitter lewat tagar itu sejumlah warganet mengaku lelah dengan kondisi di indonesia hingga ingin pindah ke negara lain,1,neutral
Semakin ke sini semakin kuat buat ganti lambang paspor.. Semakin tertindas #KaburAjaDulu,semakin ke sini semakin kuat buat ganti lambang paspor semakin tertindas kaburajadulu,2,negatif
Tambahin di thread di bawah guysss yg punya info. #KaburAjaDulu,tambahkan di thread di bawah guys yang punya info kaburajadulu,1,neutral
@berlianidris Buat wan kawan sastra Jepang yang punya N2 or N1 dan mau mencoba peruntungan di Negeri Jiran kuy #KaburAjaDulu langsung hit the whatsapp ya. Good luck! https://t.co/Gu5ksQjFtP,buat wan kawan sastra jepang yang punya n orang n dan mau mencoba peruntungan di negeri jiran yuk kaburajadulu langsung hit the whatsapp ya good luck,0,positif
Had a talk with my son yesterday. I said to him to really really consider applying for jobs in Australia. Moving back here should be his last priority. I literally said to him that this country is fucked up . #KaburAjaDulu,had a talk with my son yesterday i said tapi him tapi really really consider applying for jobs ini australia moving back here should be his last priority i literally said tapi him that this country is fucked up kaburajadulu,1,neutral
Duta #KaburAjaDulu apa jangan nih,duta kaburajadulu apa jangan nih,2,negatif
Can't wait for Master degree in abroad! (S2 + Masih nunggu universitas lainnya) #KaburAjaDulu https://t.co/wv2ohLaQ0r,cant wait for master degree ini abroad si masih menunggu universitas lainnya kaburajadulu,1,neutral
Tagar #KaburAjaDulu Menggema Pengamat Ingatkan Ini jika Ingin Kabur ke Luar Negeri https://t.co/oDqy7ZMHlU,tagar kaburajadulu menggema pengamat ingatkan ini jika ingin kabur ke luar negeri,2,negatif
#KaburAjaDulu ya kan . . .,kaburajadulu ya kan,2,negatif
pengen bgt #KaburAjaDulu ke Dubai,pengin banget kaburajadulu ke dubai,0,positif
@petrabarus Hopefully this year #KaburAjaDulu,hopefully this year kaburajadulu,0,positif
Kalo kondisi keluarga aman mari #KaburAjaDulu.,kalau kondisi keluarga aman mari kaburajadulu,2,negatif
Dia bisa anda pasti bisa #KaburAjaDulu,dia bisa anda pasti bisa kaburajadulu,2,negatif
whoaaa ayok ayok #kaburajadulu,whoa ayok ayok kaburajadulu,2,negatif
Ingat ya gusy #KaburAjaDulu itu bukan cuman buat musuh negara siapapun boleh kok. Soalnya bakalan ningkatin produktivitas gw yakin orang sini banyak yg pintar &amp; bisa kerja. Cuman lingkungannya gk mendukung aja,ingat ya gusy kaburajadulu itu bukan cuman buat musuh negara siapapun boleh kok soalnya bakalan ningkatin produktivitas gue yakin orang sini banyak yang pintar amp bisa kerja cuman lingkungannya tidak mendukung saja,2,negatif
@adith_wp Nah itu dia yg bikin saya masih gabisa #KaburAjaDulu harus diberesin semua sebelum bisa cabut,nah itu dia yang bikin saya masih gabisa kaburajadulu harus diberesin semua sebelum bisa cabut,2,negatif
#KaburAjaDulu Jadi supir bus di Jepang,kaburajadulu jadi supir bus di jepang,2,negatif
#KaburAjaDulu versi supir bus. Lesgo lah supir bis Indo the next diaspora boom. Skill mah gak usah ditanya.,kaburajadulu versi supir bus lesgo lah supir bis indonesia the next diaspora boom skill mah tidak usah ditanya,2,negatif
@BudiBukanIntel @NHKWORLD_News Jadi driver di Indonesia udah default hard mode+survival mode sekalinya keluar jadi driver resmi dan bisa punya status kependudukan. Damn #KaburAjaDulu might be my first priority right now,jadi driver di indonesia sudah default hard modesurvival mode sekalinya keluar jadi driver resmi dan bisa punya status kependudukan damn kaburajadulu might be my first priority right now,1,neutral
@nandahrd setuju banget! living quality KL way above Jakarta level #KaburAjaDulu uhukk https://t.co/CUTRapEfJe,setuju banget living quality kalau way above jakarta level kaburajadulu uhukk,0,positif
Inspirasi #KaburAjaDulu ,inspirasi kaburajadulu,1,neutral
@berlianidris Info loker cheff atau bagian pastry di LN #KaburAjaDulu,info loker cheff atau bagian pastry di ln kaburajadulu,1,neutral
#KaburAjaDulu cape https://t.co/cP8mCu5Crp,kaburajadulu capek,2,negatif
Good news for indonesian to #KaburAjaDulu @BudiBukanIntel bantu viralin beritanya,good news for indonesian tapi kaburajadulu bantu viralin beritanya,1,neutral
@worksfess Info loker luar negeri dong buat S1 manajemen fg tanpa pengalaman kerja/magang. Bisa bahasa inggris dan basic korea &amp; thailand (masih belajar juga). Kalo bisa lokernya yg di asia ya biar gak terlalu jauh bgt dari indo #KaburAjaDulu,info loker luar negeri dong buat si manajemen fg tanpa pengalaman kerjamagang bisa bahasa inggris dan basic korea amp thailand masih belajar juga kalau bisa lokernya yang di asia ya biar tidak terlalu jauh banget dari indonesia kaburajadulu,1,neutral
Senyum2 liatin yg lagi pada ribet sama tagar #KaburAjaDulu,senyum perlihatkan yang lagi pada ribet sama tagar kaburajadulu,0,positif
ayo siapa yg mau bisa DM saya cuzzztt #KaburAjaDulu https://t.co/G9k5k0o1kY,ayo siapa yang mau bisa dm saya cuztt kaburajadulu,1,neutral
yg lagi viral #KaburAjaDulu dari pada di rumah ngapain https://t.co/JkIgI1EPCU,yang lagi viral kaburajadulu dari pada di rumah mengapai,2,negatif
yuk siapa lagi yg berminat bisa DM saya mendingan #KaburAjaDulu https://t.co/onWZbybKvo,yuk siapa lagi yang berminat bisa dm saya mendingan kaburajadulu,2,negatif
Salah satu alasan gue ambil CPNS siapa coba yang berani ngasih 2 5× UMR daerah gw IN THIS ECONOMY walaupun pakai ijazah SMA. Intinya ada kerja dulu urusan #KaburAjaDulu nanti kita pikir sambil ningkatin skill bahasa dll.,salah satu alasan gue ambil cpns siapa coba yang berani mengasih umr daerah gue ini this economy walaupun pakai ijazah sama intinya ada kerja dulu urusan kaburajadulu nanti kita pikir sambil ningkatin skill bahasa dll,1,neutral
yakin gak pengen kayak mereka dari pada di rumah mendingan #KaburAjaDulu https://t.co/igkgM3fl8G,yakin tidak pengin kayak mereka dari pada di rumah mendingan kaburajadulu,2,negatif
ikatan yg lagi trend #KaburAjaDulu dari pada disini gak maju maju https://t.co/4XMq9Slh4U,ikatan yang lagi trend kaburajadulu dari pada disini tidak maju maju,2,negatif
#KaburAjaDulu daripada disini gak maju ayo siapa yg pengen kaya gt bisa dm aq guys https://t.co/9FE4GcG81F,kaburajadulu daripada disini tidak maju ayo siapa yang pengin kayak begitu bisa dm aku guys,2,negatif
@petrabarus Punya banyak attachment aja pengen #KaburAjaDulu ni Pet,punya banyak attachment saja pengin kaburajadulu nih pet,1,neutral
@petitestardust @hrdbacot Emg bener kan #KaburAjaDulu walau gk enaknya kerja di luar negeri ttp lebih gk enak disini ,memang benar kan kaburajadulu walau tidak enaknya kerja di luar negeri tetap lebih tidak enak disini,2,negatif
@worksfess buka bisnis aja nder atau #KaburAjaDulu,buka bisnis saja nder atau kaburajadulu,2,negatif
bismillah #KaburAjaDulu wallahualam,bismillah kaburajadulu wallahualam,1,neutral
Yang kena layoff dan mau m #KaburAjaDulu let's follow my account for tips to get jobs abroad + real stories from fellow indonesia.,yang kena layoff dan mau sama kaburajadulu lets follow my account for tips tapi get jobs abroad real stories from fellow indonesia,1,neutral
Thursday #KaburAjaDulu ️ Edisi ke-empat Setiap kamis admin akan membahas lowongan kerja di company eropa yg bisa sponsor visa &amp; relocate kamu ke negaranya. Penasaran? Ini thread nya ,thursday kaburajadulu edisi keempat setiap kamis admin akan membahas lowongan kerja di company eropa yang bisa sponsor visa amp relocate kamu ke negaranya penasaran ini thread ya,1,neutral
Di edisi Thursday #KaburAjaDulu sebelumnya admin berbagi lowongan FinTech di UK yg gajinya tembus £100k (€120k) https://t.co/Ch0MHDZqzH,di edisi thursday kaburajadulu sebelumnya admin berbagi lowongan fintech di uk yang gajinya tembus ke ke,1,neutral
Kalau Abdus Salam gak #KaburAjaDulu dari Pakistan kayaknya ga akan dapet nobel. https://t.co/QT8d4MUv7q,kalau abdus salam tidak kaburajadulu dari pakistan kayaknya tidak akan dapat nobel,2,negatif
#KaburAjaDulu jalur....,kaburajadulu jalur,2,negatif
@worksfess Saya pend bahasa inggris switch ke perhotelan as GSA. Kebetulan udah kabur juga dr Indonesia ke negara tetangga #kaburajadulu,saya pend bahasa inggris switch ke perhotelan as gsa kebetulan sudah kabur juga dari indonesia ke negara tetangga kaburajadulu,2,negatif
Lowongan teknisi LN dong #KaburAjaDulu,lowongan teknisi ln dong kaburajadulu,1,neutral
@jwesxnx Lowongan video editor LN dong #KaburAjaDulu,lowongan video editor ln dong kaburajadulu,1,neutral
#kaburajadulu bisa berlaku di semua jenis pekerjaan. Yang penting skill bahasa dan skill teknis ,kaburajadulu bisa berlaku di semua jenis pekerjaan yang penting skill bahasa dan skill teknis,1,neutral
sudah saatnya guweh #KaburAjaDulu,sudah saatnya guweh kaburajadulu,2,negatif
Musingin profesi pdhl tujuan gue pengen jdi researcher di luar berarti ini saatnya apply GKS s2 bismillah tolong ya allah #kaburAjaDulu,musingin profesi padahal tujuan gue pengin jadi researcher di luar berarti ini saatnya apply gks si bismillah tolong ya allah kaburajadulu,2,negatif
@berlianidris duh gua video editor perlu switch career ke bidang apa ya biar bisa #KaburAjaDulu,duh gua video editor perlu switch career ke bidang apa ya biar bisa kaburajadulu,2,negatif
semaqueen yaqueen #kaburajadulu,semaqueen yaqueen kaburajadulu,1,neutral
info kerjaan di LN buat lulusan teknik sipil tapi kalau ga ada jadi tukang bebersih toilet juga gapapa #KaburAjaDulu,info pekerjaan di ln buat lulusan teknik sipil tapi kalau tidak ada jadi tukang bebersih toilet juga gapapa kaburajadulu,1,neutral
Menarik nih. #KaburAjaDulu,menarik nih kaburajadulu,2,negatif
The extend of this #KaburAjaDulu ada jurnalis yang wwcr via tertulis. Trus di akhir chatnya dia nanya mas ini pertanyaan di luar topik wwcr tapi kalau untuk profesi jurnalis mas tahu ga kesempatan untuk keluar bagaimana. Saya juga sudah frustrasi dengan xxxxx ,the extend of this kaburajadulu ada jurnalis yang wwcr via tertulis terus di akhir chatnya dia bertanya mas ini pertanyaan di luar topik wwcr tapi kalau untuk profesi jurnalis mas tahu tidak kesempatan untuk keluar bagaimana saya juga sudah frustrasi dengan kali,2,negatif
